Accession,Pangolin,Geo_Location,Collection_Date
MZ372871,B.1.1.7,USA: Washington,2021-05-28
MZ372875,B.1.1.7,USA: Texas,2021-05-28
MZ372879,B.1.1.7,USA: Nevada,2021-05-27
MZ372880,B.1.1.7,USA: New Mexico,2021-05-27
MZ372881,B.1.1.7,USA: Nevada,2021-05-28
MZ372886,B.1.1.7,USA: Nevada,2021-05-28
MZ372888,B.1.1.7,USA: Nevada,2021-05-27
MZ372890,B.1.1.7,USA: Nevada,2021-05-28
MZ372892,B.1.1.7,USA: Nevada,2021-05-28
MZ372897,B.1.1.7,USA: California,2021-05-28
MZ372898,B.1.1.7,USA: California,2021-05-28
MZ372902,B.1.1.7,USA: California,2021-05-28
MZ372903,B.1.1.7,USA: California,2021-05-28
MZ372909,B.1.1.7,USA: California,2021-05-28
MZ372910,B.1.1.7,USA: California,2021-05-28
MZ372911,B.1.1.7,USA: Texas,2021-05-28
MZ372916,B.1.1.7,USA: Kentucky,2021-05-28
MZ372920,B.1.1.7,USA: West Virginia,2021-05-27
MZ372921,B.1.1.7,USA: West Virginia,2021-05-28
MZ372923,B.1.1.7,USA: California,2021-05-27
MZ372925,B.1.1.7,USA: Pennsylvania,2021-05-28
MZ372926,B.1.1.7,USA: Pennsylvania,2021-05-28
MZ372927,B.1.1.7,USA: Pennsylvania,2021-05-28
MZ372935,B.1.1.7,USA: Indiana,2021-05-29
MZ372936,B.1.1.7,USA: Indiana,2021-05-29
MZ372938,B.1.1.7,USA: Indiana,2021-05-29
MZ372940,B.1.1.7,USA: Texas,2021-05-29
MZ372943,B.1.1.7,USA: Oregon,2021-05-29
MZ372944,B.1.1.7,USA: Oregon,2021-05-29
MZ372946,B.1.1.7,USA: Oregon,2021-05-29
MZ372949,B.1.1.7,USA: Illinois,2021-05-28
MZ372951,B.1.1.7,USA: New Mexico,2021-05-28
MZ372952,B.1.1.7,USA: Arizona,2021-05-28
MZ372953,B.1.1.7,USA: Arizona,2021-05-29
MZ372955,B.1.1.7,USA: Nevada,2021-05-28
MZ372958,B.1.1.7,USA: Michigan,2021-05-28
MZ372960,B.1.1.7,USA: Michigan,2021-05-29
MZ372965,B.1.1.7,USA: California,2021-05-29
MZ372966,B.1.1.7,USA: Hawaii,2021-05-28
MZ372969,B.1.1.7,USA: California,2021-05-29
MZ372972,B.1.1.7,USA: Texas,2021-05-29
MZ372973,B.1.1.7,USA: Colorado,2021-05-29
MZ372978,B.1.1.7,USA: Minnesota,2021-05-29
MZ372979,B.1.1.7,USA: Oklahoma,2021-05-29
MZ372980,B.1.1.7,USA: Washington,2021-05-30
MZ372981,B.1.1.7,USA: Washington,2021-05-30
MZ372983,B.1.1.7,USA: Oregon,2021-05-30
MZ372986,B.1.1.7,USA: Oregon,2021-05-30
MZ372988,B.1.1.7,USA: Arizona,2021-05-29
MZ372992,B.1.1.7,USA: Nevada,2021-05-29
MZ373002,B.1.1.7,USA: Arizona,2021-05-29
MZ373007,B.1.1.7,USA: Nevada,2021-05-30
MZ373011,B.1.1.7,USA: Colorado,2021-05-31
MZ359835,B.1.1.7,India,2021-04-06
MZ360035,B.1.1.7,USA: MD,2021-05-14
MZ360062,B.1.1.7,USA: Colorado,2021-05-05
MZ360063,B.1.1.7,USA: Colorado,2021-05-04
MZ360064,B.1.1.7,USA: Colorado,2021-05-05
MZ360065,B.1.1.7,USA: Colorado,2021-05-05
MZ360066,B.1.1.7,USA: Georgia,2021-05-05
MZ360067,B.1.1.7,USA: Maryland,2021-05-04
MZ360068,B.1.1.7,USA: Colorado,2021-05-05
MZ360069,B.1.1.7,USA: Maryland,2021-05-04
MZ360070,B.1.1.7,USA: Colorado,2021-05-04
MZ360071,B.1.1.7,USA: Colorado,2021-05-05
MZ360072,B.1.1.7,USA: Colorado,2021-05-05
MZ360073,B.1.1.7,USA: Colorado,2021-05-05
MZ360074,B.1.1.7,USA: Colorado,2021-05-05
MZ360075,B.1.1.7,USA: Colorado,2021-05-05
MZ360077,B.1.1.7,USA: Colorado,2021-05-05
MZ360078,B.1.1.7,USA: Colorado,2021-05-05
MZ360079,B.1.1.7,USA: Colorado,2021-05-05
MZ360080,B.1.1.7,USA: Colorado,2021-05-05
MZ360082,B.1.1.7,USA: Colorado,2021-05-05
MZ360084,B.1.1.7,USA: Colorado,2021-05-05
MZ360085,B.1.1.7,USA: Colorado,2021-05-05
MZ360086,B.1.1.7,USA: Colorado,2021-05-05
MZ360087,B.1.1.7,USA: Colorado,2021-05-05
MZ360088,B.1.1.7,USA: Colorado,2021-05-05
MZ360090,B.1.1.7,USA: Colorado,2021-05-05
MZ360091,B.1.1.7,USA: Colorado,2021-05-05
MZ360092,B.1.1.7,USA: Colorado,2021-05-05
MZ360093,B.1.1.7,USA: Colorado,2021-05-05
MZ360095,B.1.1.7,USA: Colorado,2021-05-05
MZ360096,B.1.1.7,USA: Pennsylvania,2021-05-05
MZ360099,B.1.1.7,USA: Colorado,2021-05-05
MZ360100,B.1.1.7,USA: Maryland,2021-05-04
MZ360101,B.1.1.7,USA: Georgia,2021-05-05
MZ360103,B.1.1.7,USA: Colorado,2021-05-05
MZ360104,B.1.1.7,USA: North Carolina,2021-05-04
MZ360105,B.1.1.7,USA: Georgia,2021-05-05
MZ360106,B.1.1.7,USA: Colorado,2021-05-05
MZ360107,B.1.1.7,USA: North Carolina,2021-05-05
MZ360108,B.1.1.7,USA: Montana,2021-05-04
MZ360109,B.1.1.7,USA: Colorado,2021-05-05
MZ360110,B.1.1.7,USA: Colorado,2021-05-05
MZ360111,B.1.1.7,USA: Colorado,2021-05-05
MZ360112,B.1.1.7,USA: Colorado,2021-05-05
MZ360114,B.1.1.7,USA: Colorado,2021-05-05
MZ360116,B.1.1.7,USA: West Virginia,2021-05-05
MZ360117,B.1.1.7,USA: Colorado,2021-05-05
MZ360118,B.1.1.7,USA: Colorado,2021-05-05
MZ360119,B.1.1.7,USA: Colorado,2021-05-05
MZ360120,B.1.1.7,USA: Colorado,2021-05-05
MZ360121,B.1.1.7,USA: Colorado,2021-05-05
MZ360122,B.1.1.7,USA: Colorado,2021-05-05
MZ360123,B.1.1.7,USA: Colorado,2021-05-05
MZ360124,B.1.1.7,USA: Colorado,2021-05-05
MZ360125,B.1.1.7,USA: Colorado,2021-05-05
MZ360126,B.1.1.7,USA: Colorado,2021-05-05
MZ360127,B.1.1.7,USA: Colorado,2021-05-05
MZ360128,B.1.1.7,USA: Colorado,2021-05-05
MZ360129,B.1.1.7,USA: Colorado,2021-05-05
MZ360130,B.1.1.7,USA: Colorado,2021-05-05
MZ360131,B.1.1.7,USA: Colorado,2021-05-05
MZ360132,B.1.1.7,USA: Colorado,2021-05-05
MZ360133,B.1.1.7,USA: Colorado,2021-05-05
MZ360134,B.1.1.7,USA: Maryland,2021-05-04
MZ360135,B.1.1.7,USA: Colorado,2021-05-05
MZ360137,B.1.1.7,USA: Colorado,2021-05-04
MZ360139,B.1.1.7,USA: North Carolina,2021-05-03
MZ360140,B.1.1.7,USA: Colorado,2021-05-05
MZ360143,B.1.1.7,USA: Colorado,2021-05-05
MZ360147,B.1.1.7,USA: North Carolina,2021-05-06
MZ360148,B.1.1.7,USA: Colorado,2021-05-05
MZ360150,B.1.1.7,USA: Colorado,2021-05-16
MZ360151,B.1.1.7,USA: Colorado,2021-05-14
MZ360152,B.1.1.7,USA: Colorado,2021-05-14
MZ360153,B.1.1.7,USA: Georgia,2021-05-14
MZ360154,B.1.1.7,USA: Maryland,2021-05-14
MZ360156,B.1.1.7,USA: Colorado,2021-05-14
MZ360157,B.1.1.7,USA: Colorado,2021-05-14
MZ360158,B.1.1.7,USA: Colorado,2021-05-16
MZ360159,B.1.1.7,USA: Colorado,2021-05-16
MZ360160,B.1.1.7,USA: Colorado,2021-05-14
MZ360161,B.1.1.7,USA: Georgia,2021-05-14
MZ360162,B.1.1.7,USA: Maryland,2021-05-14
MZ360163,B.1.1.7,USA: Colorado,2021-05-16
MZ360164,B.1.1.7,USA: Colorado,2021-05-14
MZ360166,B.1.1.7,USA: Colorado,2021-05-14
MZ360167,B.1.1.7,USA: Colorado,2021-05-16
MZ360168,B.1.1.7,USA: Florida,2021-05-14
MZ360169,B.1.1.7,USA: Pennsylvania,2021-05-13
MZ360170,B.1.1.7,USA: Missouri,2021-05-14
MZ360172,B.1.1.7,USA: Colorado,2021-05-16
MZ360173,B.1.1.7,USA: Colorado,2021-05-16
MZ360174,B.1.1.7,USA: Colorado,2021-05-14
MZ360176,B.1.1.7,USA: Colorado,2021-05-16
MZ360177,B.1.1.7,USA: Colorado,2021-05-13
MZ360178,B.1.1.7,USA: Colorado,2021-05-14
MZ360179,B.1.1.7,USA: Colorado,2021-05-14
MZ360180,B.1.1.7,USA: Colorado,2021-05-14
MZ360182,B.1.1.7,USA: Colorado,2021-05-14
MZ360183,B.1.1.7,USA: Georgia,2021-05-14
MZ360184,B.1.1.7,USA: Colorado,2021-05-13
MZ360185,B.1.1.7,USA: Colorado,2021-05-14
MZ360187,B.1.1.7,USA: Colorado,2021-05-14
MZ360188,B.1.1.7,USA: Colorado,2021-05-16
MZ360189,B.1.1.7,USA: Colorado,2021-05-14
MZ360190,B.1.1.7,USA: Georgia,2021-05-14
MZ360193,B.1.1.7,USA: Montana,2021-05-16
MZ360194,B.1.1.7,USA: Colorado,2021-05-14
MZ360195,B.1.1.7,USA: Colorado,2021-05-14
MZ360196,B.1.1.7,USA: Colorado,2021-05-16
MZ360198,B.1.1.7,USA: Colorado,2021-05-13
MZ360199,B.1.1.7,USA: Colorado,2021-05-14
MZ360200,B.1.1.7,USA: Colorado,2021-05-14
MZ360201,B.1.1.7,USA: Colorado,2021-05-14
MZ360202,B.1.1.7,USA: Colorado,2021-05-14
MZ360203,B.1.1.7,USA: Colorado,2021-05-16
MZ360204,B.1.1.7,USA: Colorado,2021-05-13
MZ360205,B.1.1.7,USA: South Carolina,2021-05-13
MZ360206,B.1.1.7,USA: Colorado,2021-05-14
MZ360208,B.1.1.7,USA: Colorado,2021-05-14
MZ360209,B.1.1.7,USA: Colorado,2021-05-14
MZ360210,B.1.1.7,USA: Colorado,2021-05-14
MZ360211,B.1.1.7,USA: Georgia,2021-05-14
MZ360212,B.1.1.7,USA: Colorado,2021-05-13
MZ360213,B.1.1.7,USA: Colorado,2021-05-13
MZ360214,B.1.1.7,USA: Colorado,2021-05-14
MZ360215,B.1.1.7,USA: Colorado,2021-05-14
MZ360217,B.1.1.7,USA: Ohio,2021-05-14
MZ360218,B.1.1.7,USA: Colorado,2021-05-16
MZ360219,B.1.1.7,USA: Colorado,2021-05-13
MZ360220,B.1.1.7,USA: Colorado,2021-05-16
MZ360222,B.1.1.7,USA: Colorado,2021-05-14
MZ360223,B.1.1.7,USA: Colorado,2021-05-14
MZ360224,B.1.1.7,USA: Colorado,2021-05-16
MZ360225,B.1.1.7,USA: Colorado,2021-05-16
MZ360226,B.1.1.7,USA: Colorado,2021-05-13
MZ360227,B.1.1.7,USA: Colorado,2021-05-13
MZ360229,B.1.1.7,USA: Colorado,2021-05-14
MZ360231,B.1.1.7,USA: Colorado,2021-05-14
MZ360232,B.1.1.7,USA: Colorado,2021-05-16
MZ360233,B.1.1.7,USA: Colorado,2021-05-15
MZ360239,B.1.1.7,USA: Colorado,2021-05-15
MZ360241,B.1.1.7,USA: Colorado,2021-05-15
MZ360242,B.1.1.7,USA: Colorado,2021-05-15
MZ360243,B.1.1.7,USA: Colorado,2021-05-15
MZ360244,B.1.1.7,USA: Colorado,2021-05-15
MZ360246,B.1.1.7,USA: Colorado,2021-05-15
MZ360248,B.1.1.7,USA: Colorado,2021-05-15
MZ360249,B.1.1.7,USA: Colorado,2021-05-15
MZ360250,B.1.1.7,USA: Ohio,2021-05-11
MZ360251,B.1.1.7,USA: Colorado,2021-05-15
MZ360252,B.1.1.7,USA: South Carolina,2021-05-14
MZ360253,B.1.1.7,USA: Colorado,2021-05-13
MZ360255,B.1.1.7,USA: Colorado,2021-05-16
MZ360256,B.1.1.7,USA: Colorado,2021-05-14
MZ360257,B.1.1.7,USA: Colorado,2021-05-16
MZ360258,B.1.1.7,USA: Colorado,2021-05-16
MZ360259,B.1.1.7,USA: Colorado,2021-05-16
MZ360260,B.1.1.7,USA: Colorado,2021-05-16
MZ360261,B.1.1.7,USA: Colorado,2021-05-16
MZ360262,B.1.1.7,USA: Colorado,2021-05-16
MZ360263,B.1.1.7,USA: Colorado,2021-05-16
MZ360264,B.1.1.7,USA: Colorado,2021-05-16
MZ360265,B.1.1.7,USA: Colorado,2021-05-16
MZ360266,B.1.1.7,USA: Colorado,2021-05-16
MZ360267,B.1.1.7,USA: Colorado,2021-05-14
MZ360268,B.1.1.7,USA: Colorado,2021-05-16
MZ360269,B.1.1.7,USA: Colorado,2021-05-14
MZ360270,B.1.1.7,USA: Colorado,2021-05-13
MZ360271,B.1.1.7,USA: Colorado,2021-05-16
MZ360272,B.1.1.7,USA: Colorado,2021-05-16
MZ360273,B.1.1.7,USA: Colorado,2021-05-14
MZ360275,B.1.1.7,USA: Georgia,2021-05-14
MZ360276,B.1.1.7,USA: Colorado,2021-05-16
MZ360277,B.1.1.7,USA: Colorado,2021-05-16
MZ360278,B.1.1.7,USA: Colorado,2021-05-14
MZ360279,B.1.1.7,USA: Georgia,2021-05-14
MZ360280,B.1.1.7,USA: Pennsylvania,2021-05-13
MZ360282,B.1.1.7,USA: Colorado,2021-05-14
MZ360283,B.1.1.7,USA: Pennsylvania,2021-05-13
MZ360284,B.1.1.7,USA: Colorado,2021-05-16
MZ360287,B.1.1.7,USA: Colorado,2021-05-16
MZ360288,B.1.1.7,USA: Colorado,2021-05-16
MZ360290,B.1.1.7,USA: Georgia,2021-05-14
MZ360291,B.1.1.7,USA: Colorado,2021-05-16
MZ360292,B.1.1.7,USA: Colorado,2021-05-16
MZ360293,B.1.1.7,USA: Colorado,2021-05-14
MZ360294,B.1.1.7,USA: Georgia,2021-05-14
MZ360295,B.1.1.7,USA: Colorado,2021-05-16
MZ360296,B.1.1.7,USA: Colorado,2021-05-14
MZ360298,B.1.1.7,USA: Colorado,2021-05-14
MZ360299,B.1.1.7,USA: Colorado,2021-05-15
MZ360300,B.1.1.7,USA: Colorado,2021-05-14
MZ360303,B.1.1.7,USA: Colorado,2021-05-15
MZ360304,B.1.1.7,USA: Colorado,2021-05-15
MZ360307,B.1.1.7,USA: Colorado,2021-05-14
MZ360308,B.1.1.7,USA: Colorado,2021-05-15
MZ360309,B.1.1.7,USA: Colorado,2021-05-13
MZ360313,B.1.1.7,USA: Colorado,2021-05-15
MZ360317,B.1.1.7,USA: Maryland,2021-05-14
MZ360318,B.1.1.7,USA: West Virginia,2021-05-17
MZ360320,B.1.1.7,USA: Colorado,2021-05-17
MZ360321,B.1.1.7,USA: North Carolina,2021-05-17
MZ360327,B.1.1.7,USA: Colorado,2021-05-17
MZ360328,B.1.1.7,USA: Colorado,2021-05-17
MZ360330,B.1.1.7,USA: Colorado,2021-05-17
MZ360333,B.1.1.7,USA: Colorado,2021-05-17
MZ360334,B.1.1.7,USA: Colorado,2021-05-17
MZ360335,B.1.1.7,USA: Colorado,2021-05-17
MZ360336,B.1.1.7,USA: Colorado,2021-05-17
MZ360337,B.1.1.7,USA: Colorado,2021-05-17
MZ360338,B.1.1.7,USA: Colorado,2021-05-17
MZ360340,B.1.1.7,USA: Colorado,2021-05-17
MZ360342,B.1.1.7,USA: South Carolina,2021-05-17
MZ360343,B.1.1.7,USA: Colorado,2021-05-17
MZ360345,B.1.1.7,USA: Colorado,2021-05-17
MZ360346,B.1.1.7,USA: Colorado,2021-05-17
MZ360347,B.1.1.7,USA: Colorado,2021-05-17
MZ360349,B.1.1.7,USA: Colorado,2021-05-17
MZ360350,B.1.1.7,USA: Colorado,2021-05-17
MZ360351,B.1.1.7,USA: Colorado,2021-05-17
MZ360352,B.1.1.7,USA: North Carolina,2021-05-16
MZ360353,B.1.1.7,USA: Colorado,2021-05-17
MZ360355,B.1.1.7,USA: Colorado,2021-05-17
MZ360357,B.1.1.7,USA: Colorado,2021-05-17
MZ360359,B.1.1.7,USA: Colorado,2021-05-17
MZ360360,B.1.1.7,USA: Colorado,2021-05-17
MZ360361,B.1.1.7,USA: Colorado,2021-05-17
MZ360362,B.1.1.7,USA: Colorado,2021-05-17
MZ360363,B.1.1.7,USA: Colorado,2021-05-17
MZ360364,B.1.1.7,USA: Colorado,2021-05-17
MZ360365,B.1.1.7,USA: Colorado,2021-05-17
MZ360366,B.1.1.7,USA: Colorado,2021-05-17
MZ360367,B.1.1.7,USA: Colorado,2021-05-17
MZ360368,B.1.1.7,USA: Colorado,2021-05-15
MZ360369,B.1.1.7,USA: Colorado,2021-05-15
MZ360370,B.1.1.7,USA: Colorado,2021-05-17
MZ360372,B.1.1.7,USA: Colorado,2021-05-17
MZ360374,B.1.1.7,USA: Colorado,2021-05-15
MZ360375,B.1.1.7,USA: Colorado,2021-05-17
MZ360380,B.1.1.7,USA: Georgia,2021-05-17
MZ360381,B.1.1.7,USA: Colorado,2021-05-17
MZ360382,B.1.1.7,USA: Colorado,2021-05-17
MZ360383,B.1.1.7,USA: Colorado,2021-05-17
MZ360384,B.1.1.7,USA: Georgia,2021-05-17
MZ360385,B.1.1.7,USA: Colorado,2021-05-15
MZ360386,B.1.1.7,USA: Georgia,2021-05-17
MZ360387,B.1.1.7,USA: Georgia,2021-05-17
MZ360388,B.1.1.7,USA: Colorado,2021-05-17
MZ360389,B.1.1.7,USA: Colorado,2021-05-15
MZ360390,B.1.1.7,USA: Georgia,2021-05-17
MZ360391,B.1.1.7,USA: Colorado,2021-05-17
MZ360392,B.1.1.7,USA: North Carolina,2021-05-17
MZ360393,B.1.1.7,USA: Colorado,2021-05-17
MZ360394,B.1.1.7,USA: Colorado,2021-05-17
MZ360395,B.1.1.7,USA: Ohio,2021-05-17
MZ360396,B.1.1.7,USA: South Carolina,2021-05-18
MZ360397,B.1.1.7,USA: Colorado,2021-05-17
MZ360398,B.1.1.7,USA: Colorado,2021-05-17
MZ360399,B.1.1.7,USA: Colorado,2021-05-17
MZ360400,B.1.1.7,USA: Colorado,2021-05-17
MZ360401,B.1.1.7,USA: Colorado,2021-05-17
MZ360402,B.1.1.7,USA: Colorado,2021-05-17
MZ360403,B.1.1.7,USA: Colorado,2021-05-14
MZ360404,B.1.1.7,USA: Colorado,2021-05-17
MZ360405,B.1.1.7,USA: Colorado,2021-05-17
MZ360406,B.1.1.7,USA: Maryland,2021-05-17
MZ360407,B.1.1.7,USA: Colorado,2021-05-17
MZ360408,B.1.1.7,USA: Georgia,2021-05-17
MZ360410,B.1.1.7,USA: Colorado,2021-05-17
MZ360411,B.1.1.7,USA: Colorado,2021-05-17
MZ360412,B.1.1.7,USA: Colorado,2021-05-17
MZ360413,B.1.1.7,USA: Colorado,2021-05-17
MZ360414,B.1.1.7,USA: South Carolina,2021-05-13
MZ360415,B.1.1.7,USA: North Carolina,2021-05-12
MZ360417,B.1.1.7,USA: Georgia,2021-05-17
MZ360418,B.1.1.7,USA: Colorado,2021-05-17
MZ360420,B.1.1.7,USA: Colorado,2021-05-17
MZ360423,B.1.1.7,USA: Colorado,2021-05-17
MZ360424,B.1.1.7,USA: Colorado,2021-05-17
MZ360425,B.1.1.7,USA: Georgia,2021-05-17
MZ360427,B.1.1.7,USA: North Carolina,2021-05-17
MZ360428,B.1.1.7,USA: Colorado,2021-05-17
MZ360429,B.1.1.7,USA: Colorado,2021-05-17
MZ360430,B.1.1.7,USA: Colorado,2021-05-17
MZ360432,B.1.1.7,USA: Colorado,2021-05-17
MZ360433,B.1.1.7,USA: Colorado,2021-05-15
MZ360434,B.1.1.7,USA: Colorado,2021-05-13
MZ360435,B.1.1.7,USA: Colorado,2021-05-17
MZ360436,B.1.1.7,USA: Colorado,2021-05-17
MZ360437,B.1.1.7,USA: Colorado,2021-05-16
MZ360438,B.1.1.7,USA: Colorado,2021-05-17
MZ360440,B.1.1.7,USA: Colorado,2021-05-17
MZ360441,B.1.1.7,USA: Georgia,2021-05-17
MZ360442,B.1.1.7,USA: Colorado,2021-05-17
MZ360443,B.1.1.7,USA: Colorado,2021-05-17
MZ360444,B.1.1.7,USA: Colorado,2021-05-17
MZ360445,B.1.1.7,USA: Colorado,2021-05-15
MZ360446,B.1.1.7,USA: Ohio,2021-05-13
MZ360447,B.1.1.7,USA: Colorado,2021-05-17
MZ360448,B.1.1.7,USA: Colorado,2021-05-17
MZ360449,B.1.1.7,USA: Colorado,2021-05-17
MZ360452,B.1.1.7,USA: Ohio,2021-05-17
MZ360454,B.1.1.7,USA: Georgia,2021-05-17
MZ360455,B.1.1.7,USA: Colorado,2021-05-14
MZ360456,B.1.1.7,USA: Colorado,2021-05-17
MZ360457,B.1.1.7,USA: Colorado,2021-05-17
MZ360458,B.1.1.7,USA: Colorado,2021-05-17
MZ360459,B.1.1.7,USA: Colorado,2021-05-15
MZ360460,B.1.1.7,USA: Colorado,2021-05-17
MZ360461,B.1.1.7,USA: North Carolina,2021-05-17
MZ360462,B.1.1.7,USA: Colorado,2021-05-17
MZ360463,B.1.1.7,USA: Colorado,2021-05-17
MZ360464,B.1.1.7,USA: Colorado,2021-05-17
MZ360465,B.1.1.7,USA: Ohio,2021-05-17
MZ360466,B.1.1.7,USA: North Carolina,2021-05-17
MZ360470,B.1.1.7,USA: Colorado,2021-05-17
MZ360471,B.1.1.7,USA: Colorado,2021-05-17
MZ360473,B.1.1.7,USA: Georgia,2021-05-17
MZ360588,B.1.1.7,"USA: Alaska, Anchorage-Mat Su",2021-05-24
MZ360590,B.1.1.7,"USA: Alaska, Gulf Coast",2021-05-19
MZ360602,B.1.1.7,"USA: Alaska, Southeast",2021-05-05
MZ360603,B.1.1.7,"USA: Alaska, Southeast",2021-05-06
MZ361696,B.1.1.7,Cambodia,2021-03-16
MZ361933,B.1.1.7,USA: Ohio,2021-05-23
MZ361934,B.1.1.7,USA: Ohio,2021-05-24
MZ361941,B.1.1.7,USA: Ohio,2021-05-28
MZ361942,B.1.1.7,USA: Ohio,2021-05-31
MZ361943,B.1.1.7,USA: Ohio,2021-05-31
MZ361944,B.1.1.7,USA: Ohio,2021-05-30
MZ361945,B.1.1.7,USA: Ohio,2021-05-29
MZ361946,B.1.1.7,USA: Ohio,2021-05-29
MZ361948,B.1.1.7,USA: Ohio,2021-05-28
MZ361963,B.1.1.7,USA: Ohio,2021-05-28
MZ361964,B.1.1.7,USA: Ohio,2021-05-28
MZ361965,B.1.1.7,USA: Ohio,2021-05-28
MZ361966,B.1.1.7,USA: Ohio,2021-05-28
MZ361967,B.1.1.7,USA: Ohio,2021-05-28
MZ361968,B.1.1.7,USA: Ohio,2021-05-28
MZ361969,B.1.1.7,USA: Ohio,2021-05-27
MZ361970,B.1.1.7,USA: Ohio,2021-05-27
MZ361971,B.1.1.7,USA: Ohio,2021-05-27
MZ361972,B.1.1.7,USA: Ohio,2021-05-27
MZ361973,B.1.1.7,USA: Ohio,2021-05-27
MZ361974,B.1.1.7,USA: Ohio,2021-05-27
MZ361975,B.1.1.7,USA: Ohio,2021-05-27
MZ361976,B.1.1.7,USA: Ohio,2021-05-27
MZ362466,B.1.1.7,USA: Minnesota,2021-05-24
MZ362467,B.1.1.7,USA: Minnesota,2021-05-27
MZ362468,B.1.1.7,USA: Minnesota,2021-05-27
MZ362469,B.1.1.7,USA: Minnesota,2021-04-29
MZ362473,B.1.1.7,USA: Minnesota,2021-05-13
MZ362477,B.1.1.7,USA: Minnesota,2021-05-26
MZ362483,B.1.1.7,USA: Minnesota,2021-05-28
MZ362484,B.1.1.7,USA: Minnesota,2021-05-30
MZ362485,B.1.1.7,USA: Minnesota,2021-05-30
MZ362490,B.1.1.7,USA: Minnesota,2021-05-21
MZ362491,B.1.1.7,USA: Minnesota,2021-05-23
MZ362493,B.1.1.7,USA: Minnesota,2021-05-22
MZ362495,B.1.1.7,USA: Minnesota,2021-05-23
MZ362509,B.1.1.7,USA: Minnesota,2021-05-21
MZ362885,B.1.1.7,USA,2021-05-08
MZ362886,B.1.1.7,USA,2021-05-12
MZ362889,B.1.1.7,USA,2021-05-19
MZ362890,B.1.1.7,USA,2021-05-07
MZ362891,B.1.1.7,USA,2021-05-04
MZ362892,B.1.1.7,USA,2021-05-08
MZ362895,B.1.1.7,USA,2021-05-12
MZ362898,B.1.1.7,USA,2021-05-13
MZ362901,B.1.1.7,USA,2021-05-07
MZ362902,B.1.1.7,USA,2021-05-07
MZ362904,B.1.1.7,USA,2021-05-20
MZ362906,B.1.1.7,USA,2021-05-04
MZ362907,B.1.1.7,USA,2021-05-04
MZ362908,B.1.1.7,USA,2021-05-08
MZ362909,B.1.1.7,USA,2021-05-04
MZ362911,B.1.1.7,USA,2021-01-04
MZ362916,B.1.1.7,USA,2021-05-03
MZ362918,B.1.1.7,USA,2021-05-14
MZ362919,B.1.1.7,USA,2021-05-20
MZ362924,B.1.1.7,USA,2021-05-08
MZ362925,B.1.1.7,USA,2021-05-14
MZ362926,B.1.1.7,USA,2021-05-20
MZ362927,B.1.1.7,USA,2021-05-20
MZ362929,B.1.1.7,USA,2021-05-13
MZ362930,B.1.1.7,USA,2021-05-08
MZ362931,B.1.1.7,USA,2021-05-20
MZ362934,B.1.1.7,USA,2021-05-08
MZ362935,B.1.1.7,USA,2021-05-19
MZ362936,B.1.1.7,USA,2021-05-03
MZ362938,B.1.1.7,USA,2021-05-04
MZ362939,B.1.1.7,USA,2021-05-20
MZ362940,B.1.1.7,USA,2021-05-07
MZ362942,B.1.1.7,USA,2021-05-08
MZ362944,B.1.1.7,USA,2021-05-09
MZ362946,B.1.1.7,USA,2021-05-18
MZ362951,B.1.1.7,USA,2021-05-14
MZ362952,B.1.1.7,USA,2021-05-04
MZ362953,B.1.1.7,USA,2021-05-19
MZ362955,B.1.1.7,USA,2021-05-17
MZ362956,B.1.1.7,USA,2021-05-03
MZ362958,B.1.1.7,USA,2021-05-08
MZ362959,B.1.1.7,USA,2021-05-03
MZ362961,B.1.1.7,USA,2021-05-03
MZ362963,B.1.1.7,USA,2021-05-04
MZ362964,B.1.1.7,USA,2021-05-08
MZ362965,B.1.1.7,USA,2021-05-19
MZ362966,B.1.1.7,USA,2021-05-04
MZ362967,B.1.1.7,USA,2021-05-03
MZ362968,B.1.1.7,USA,2021-05-20
MZ362969,B.1.1.7,USA,2021-05-03
MZ362971,B.1.1.7,USA,2021-05-03
MZ362974,B.1.1.7,USA,2021-05-11
MZ362976,B.1.1.7,USA,2021-05-07
MZ362977,B.1.1.7,USA,2021-05-03
MZ362978,B.1.1.7,USA,2021-01-04
MZ362979,B.1.1.7,USA,2021-05-03
MZ362980,B.1.1.7,USA,2021-05-08
MZ362983,B.1.1.7,USA,2021-05-08
MZ362984,B.1.1.7,USA,2021-05-20
MZ362989,B.1.1.7,USA,2021-05-18
MZ362990,B.1.1.7,USA,2021-05-03
MZ362993,B.1.1.7,USA,2021-05-07
MZ362994,B.1.1.7,USA,2021-05-07
MZ362995,B.1.1.7,USA,2021-05-03
MZ362996,B.1.1.7,USA,2021-05-07
MZ362999,B.1.1.7,USA,2021-05-13
MZ363000,B.1.1.7,USA,2021-05-07
MZ363002,B.1.1.7,USA,2021-05-13
MZ363003,B.1.1.7,USA,2021-05-19
MZ363004,B.1.1.7,USA,2021-05-21
MZ363005,B.1.1.7,USA,2021-05-03
MZ363008,B.1.1.7,USA,2021-05-03
MZ363009,B.1.1.7,USA,2021-05-08
MZ363011,B.1.1.7,USA,2021-05-18
MZ363012,B.1.1.7,USA,2021-05-03
MZ363014,B.1.1.7,USA,2021-05-03
MZ363018,B.1.1.7,USA,2021-05-09
MZ363020,B.1.1.7,USA,2021-05-07
